mql_id,first_contact_date,landing_page_id,origin,has_contact_date,seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,converted,seller_city,seller_state,seller_zip_code_prefix,total_revenue,total_orders,total_items_sold,avg_item_price,avg_review_score,days_to_convert,contact_month,won_month,ltv_tier
1b34d47c57a081fbfeec93a1065e69bd,2018-08-01,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,1,2cb6eb1b7185064167657fa09f541105,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-15 17:14:00,home_decor,online_medium,unclassified,,,,manufacturer,,0.0,1,sabara,MG,34710.0,1217.9,6.0,7.0,173.9857142857143,4.25,-198.0,2018-08,2018-01,mid_ltv
a463cac2327534f6f02563ffbdf92918,,22c29808c4f815213303f8933030604c,unknown,0,c84592044b180dec206770c38603814b,fdb16d3cbbeb5798f2f66c4096be026d,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-30 18:06:36,audio_video_electronics,online_medium,unclassified,,,,reseller,,0.0,1,sao paulo,SP,1026.0,511.94000000000005,15.0,15.0,34.129333333333335,4.2,,,2018-01,mid_ltv
4b4234f02431d2179f5d18fd1db0ef8e,,22c29808c4f815213303f8933030604c,organic_search,0,c3e1abd72a42fe690fcd89cf5720fe29,9d12ef1a7eca3ec58c545c678af7869c,d3d1e91a157ea7f90548eef82f1955e3,2018-04-27 12:40:32,pet,online_big,eagle,,,,reseller,,0.0,1,mogi guacu,SP,13840.0,1798.61,13.0,13.0,138.3546153846154,4.461538461538462,,,2018-04,high_ltv
05ede5cedad6c61ef99376296b0699ef,,358adb2fee9a122549618e46925a00a5,organic_search,0,4d0041cdbe51b4617d95c70b19decc74,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8,2018-04-20 19:29:22,car_accessories,industry,eagle,,,,reseller,,0.0,1,juiz de fora,MG,36052.0,5235.200000000001,8.0,8.0,654.4000000000001,4.5,,,2018-04,high_ltv
e5d0a99e3684733914f594116839e0c2,2018-12-01,b76ef37428e6799c421989521c0e5077,unknown,1,2fa13c8bd5705d279f7ed5cc9ec61c68,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-18 02:00:00,health_beauty,online_medium,unclassified,,,,reseller,,0.0,1,sao paulo,SP,4679.0,87.4,2.0,4.0,21.85,5.0,-317.0,2018-12,2018-01,low_ltv
3461d99a30c72933c66cac4f1c02bd14,2018-02-03,b76ef37428e6799c421989521c0e5077,unknown,1,18e694e0e48ed6f7aa3f24aade5fd697,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-03-27 03:00:00,computers,online_medium,wolf,,,,reseller,,0.0,1,varzea paulista,SP,13224.0,701.54,31.0,34.0,20.633529411764705,4.676470588235294,52.0,2018-02,2018-03,mid_ltv
245e57794c369c8617378e285ee9755c,,b76ef37428e6799c421989521c0e5077,unknown,0,fd435faa3c0422b60440ea3480d0e77c,9749123c950bf8363ace42cb1c2d0815,d3d1e91a157ea7f90548eef82f1955e3,2018-07-26 17:03:01,music_instruments,online_big,eagle,,,,reseller,,0.0,1,joao pessoa,PB,58073.0,749.0,1.0,1.0,749.0,5.0,,,2018-07,mid_ltv
b9ed46d1ff01c4fb8e3f2453091804d0,2018-09-05,22c29808c4f815213303f8933030604c,organic_search,1,7816cd9c5b1238e320545f5bf7eb80e8,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-14 19:41:58,construction_tools_house_garden,online_big,cat,,,,reseller,,0.0,1,araraquara,SP,14801.0,489.0,1.0,1.0,489.0,4.0,-114.0,2018-09,2018-05,mid_ltv
be8eca3856293b0591f6240af2b62091,2018-04-03,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,1,c963a25b8671419c6ce9eebe8fd03218,0cdad77786224a7cefea567b8c75c3c1,c638112b43f1d1b86dcabb0da720c901,2018-03-13 15:51:54,home_decor,online_medium,cat,,,,manufacturer,,0.0,1,angra dos reis rj,RJ,23943.0,49.0,1.0,1.0,49.0,5.0,-21.0,2018-04,2018-03,low_ltv
42e63e1b4d6aa921fd566bdef26e5ef4,2018-03-04,58326e62183c14b0c03085c33b9fdc44,social,1,2aafae69bf4c41fbd94053d9413e87ee,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-19 14:13:04,stationery,online_medium,cat,,,,manufacturer,,0.0,1,porto alegre,RS,91901.0,94.0,2.0,2.0,47.0,4.5,46.0,2018-03,2018-04,low_ltv
8423896e04d8cc356ddbb29d4cc9288d,2018-08-04,22c29808c4f815213303f8933030604c,direct_traffic,1,d66c11a9572221d92fbb8c4897db5f9b,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-14 03:00:00,household_utilities,industry,cat,,,,manufacturer,,0.0,1,rio de janeiro,RJ,20770.0,776.56,16.0,16.0,48.535,4.5625,-112.0,2018-08,2018-04,mid_ltv
180d9ac0990bb42907fe9cc7aa3eb5a1,,b76ef37428e6799c421989521c0e5077,unknown,0,01fd077212124329bac32490e8ef80d9,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28 22:45:45,household_utilities,online_medium,cat,,,,reseller,,0.0,1,ribeirao preto / sao paulo,SP,14079.0,1208.0,31.0,39.0,30.97435897435897,4.307692307692308,,,2018-03,mid_ltv
cb92c899ab0e2c0fcf4d4e11e9930f6a,,35c9b150ab36fe584c1f24fd458c453a,paid_search,0,9d213f303afae4983637247556438ede,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,2018-05-11 12:46:58,bed_bath_table,online_big,cat,,,,reseller,,0.0,1,ibitinga,SP,14940.0,47.7,2.0,3.0,15.9,5.0,,,2018-05,low_ltv
439c56de17208ac25a2abee9beca46f7,2017-02-11,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,1,8c9348f33ae3dada25c99c99ade2af78,a8387c01a09e99ce014107505b92388c,56bf83c4bb35763a51c2baab501b4c67,2018-04-25 21:44:40,construction_tools_house_garden,online_small,cat,,,,reseller,,0.0,1,carapicuiba,SP,6340.0,312.99,2.0,2.0,156.495,5.0,438.0,2017-02,2018-04,mid_ltv
9577014358ebabb5010e7513a7439a82,2018-08-04,22c29808c4f815213303f8933030604c,direct_traffic,1,f1b854361f4e15d5851b494df66f22b2,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,2018-04-11 16:05:14,pet,online_big,cat,,,,manufacturer,,0.0,1,rio de janeiro,RJ,20020.0,1168.8,3.0,4.0,292.2,2.75,-115.0,2018-08,2018-04,mid_ltv
c6c02ef92aa0dcb6c333a27cfb22d47c,2018-10-05,22c29808c4f815213303f8933030604c,direct_traffic,1,c8665a4dd081a2c436b1cd921079d0d9,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,2018-05-10 17:13:16,car_accessories,online_medium,wolf,,,,reseller,,0.0,1,pitangueiras,SP,14750.0,79.39,1.0,1.0,79.39,5.0,-148.0,2018-10,2018-05,low_ltv
22c0b2a19a05fff19e92fab5a0b7728b,,22c29808c4f815213303f8933030604c,paid_search,0,138dbe45fc62f1e244378131a6801526,9d12ef1a7eca3ec58c545c678af7869c,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-25 17:19:34,household_utilities,online_medium,eagle,,,,reseller,,0.0,1,sao paulo,SP,2215.0,1125.56,49.0,58.0,19.406206896551723,3.9827586206896552,,,2018-04,mid_ltv
bea6f48261d29b0dba555367e277f670,,f017be4dbf86243af5c1ebed0cff36a2,organic_search,0,eb72802c83dc7547529c9546d1a9b8ef,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,2018-04-30 17:43:10,health_beauty,online_medium,wolf,,,,reseller,,0.0,1,rio claro,SP,13504.0,1063.92,8.0,8.0,132.99,4.625,,,2018-04,mid_ltv
84ca5950143557353793f24e65e1af22,,b76ef37428e6799c421989521c0e5077,unknown,0,b67d6c666e8dce1d078c882825e12704,0a0fb2b07d841f84fb6714e35c723075,6565aa9ce3178a5caf6171827af3a9ba,2018-04-20 14:26:36,sports_leisure,online_medium,eagle,,,,reseller,,0.0,1,sao paulo,SP,3641.0,352.84,7.0,8.0,44.105,4.875,,,2018-04,mid_ltv
68482ad368c7b9779cf50a7164815379,,b76ef37428e6799c421989521c0e5077,unknown,0,980640c45d7a4635885491d077167e4d,4b339f9567d060bcea4f5136b9f5949e,de63de0d10a6012430098db33c679b0b,2018-05-24 20:25:11,bags_backpacks,online_medium,cat,,,,reseller,,0.0,1,rio claro,SP,13501.0,1004.29,14.0,14.0,71.735,4.642857142857143,,,2018-05,mid_ltv
29ed0987440c24898ae109b05a1d3f8e,2018-08-05,b76ef37428e6799c421989521c0e5077,unknown,1,dc7192adf8ba09569261f4a8d576afe0,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-11 20:38:50,household_utilities,online_medium,cat,,,,reseller,,0.0,1,itapeva,SP,18401.0,917.0,7.0,8.0,114.625,3.625,-86.0,2018-08,2018-05,mid_ltv
ab65e1a4d850fa15d38469a1ad02ce90,2018-01-02,22c29808c4f815213303f8933030604c,organic_search,1,ffad1e7127fb622cb64a900751590acd,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,2018-02-02 20:42:47,home_decor,online_medium,unclassified,,,,manufacturer,,0.0,1,americana,SP,13465.0,884.3,10.0,15.0,58.95333333333333,4.866666666666666,31.0,2018-01,2018-02,mid_ltv
2f45fb6d3d46af0423ad2813249ac4a2,,22c29808c4f815213303f8933030604c,organic_search,0,7b98de631987e26dd6d803490c43a13c,56bf83c4bb35763a51c2baab501b4c67,56bf83c4bb35763a51c2baab501b4c67,2018-05-08 17:18:41,construction_tools_house_garden,industry,cat,,,,manufacturer,,0.0,1,loanda,PR,87900.0,634.2,8.0,8.0,79.275,4.625,,,2018-05,mid_ltv
a06df17094fd9599cad32555b897a0d3,,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,0,70bf57d811208f8923b41bbd499a67a4,f42a2bd194f7802ab052a815c8de65b7,4ef15afb4b2723d8f3d81e51ec7afefe,2018-06-08 12:10:27,small_appliances,online_medium,cat,,,,reseller,,0.0,1,franco da rocha,SP,7866.0,780.8000000000001,7.0,7.0,111.54285714285716,4.142857142857143,,,2018-06,mid_ltv
5f7526ec1bdd6eebdf4f7d0054cfe163,2018-06-01,50f87b85a731cec08d8380b08c573ed3,organic_search,1,bc8c8d665ec4664d286be0d521722b19,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,2018-04-17 17:18:12,food_drink,online_medium,wolf,,,,reseller,,0.0,1,sao paulo,SP,4851.0,22.5,1.0,1.0,22.5,2.0,-45.0,2018-06,2018-04,low_ltv
1024cf4dc7f44bc2296769309fcfb4e5,,f017be4dbf86243af5c1ebed0cff36a2,referral,0,a63bfbaa882c8f4542891b4e2246cc7f,34d40cdaf94010a1d05b0d6212f9e909,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-24 16:11:06,health_beauty,online_big,cat,,,,reseller,,0.0,1,niteroi,RJ,24355.0,6772.0,7.0,7.0,967.4285714285714,4.428571428571429,,,2018-05,high_ltv
352409af828b39fe2353dfbe5e813752,2018-08-01,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,1,33d677f27a69b84051204ee4ae76eaca,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,2018-01-10 19:40:52,food_drink,offline,unclassified,,,,reseller,,0.0,1,joinville,SC,89218.0,165.0,9.0,10.0,16.5,4.6,-203.0,2018-08,2018-01,low_ltv
bf5b131e6aee15fa373fb4d113b4a65c,,22c29808c4f815213303f8933030604c,referral,0,8a8835a43bda99fd37310ad76c457510,34d40cdaf94010a1d05b0d6212f9e909,fbf4aef3f6915dc0c3c97d6812522f6a,2018-05-17 12:09:33,car_accessories,online_big,cat,,,,reseller,,0.0,1,sao caetano do sul,SP,9540.0,224.34,2.0,3.0,74.78,4.333333333333333,,,2018-05,mid_ltv
ee488918cd8d11b893067864f9dabddb,,b76ef37428e6799c421989521c0e5077,unknown,0,0873d9f8f36123f8d910f4760e788cfb,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-03-27 03:00:00,audio_video_electronics,online_medium,cat,,,,reseller,,0.0,1,barueri,SP,6465.0,7265.59,6.0,6.0,1210.9316666666666,3.1666666666666665,,,2018-03,high_ltv
145bce9926e5e1adbddd13d9ee519c3e,2018-06-02,7fa6214d82e911d070f51ef79381b956,organic_search,1,59bbc819b99a733f02f0d6b49d1c253d,068066e24f0c643eb1d089c7dd20cd73,2695de1affa7750089c0455f8ce27021,2018-02-06 02:00:00,car_accessories,online_medium,unclassified,,,,reseller,,0.0,1,campinas,SP,13043.0,139.8,2.0,2.0,69.9,5.0,-116.0,2018-06,2018-02,low_ltv
aa65c38536b38e859fdecdcea7335154,,fbc24da54d531c6204ae2d17b1090bb1,paid_search,0,61b18775be84fb700a6b2d0ba097bf66,9e4d1098a3b0f5da39b0bc48f9876645,c638112b43f1d1b86dcabb0da720c901,2018-02-27 19:13:04,pet,industry,eagle,,,,reseller,,0.0,1,araraquara,SP,14808.0,334.5,4.0,5.0,66.9,4.6,,,2018-02,mid_ltv
24227051b98de30e484412134e0d0e49,2018-12-01,22c29808c4f815213303f8933030604c,organic_search,1,761681a821d8275bc79f552116d06869,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-01-16 02:00:00,home_decor,online_big,unclassified,,,,reseller,,0.0,1,sao paulo,SP,17606.0,354.92,3.0,3.0,118.30666666666669,5.0,-319.0,2018-12,2018-01,mid_ltv
e29db7c8b090e8df0246f5a54cd72799,2018-12-01,fbc24da54d531c6204ae2d17b1090bb1,paid_search,1,1a8e2d9c38b84a9702ac7922924b0573,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-22 17:11:43,household_utilities,industry,unclassified,,,,manufacturer,,0.0,1,araquari,SC,89245.0,80.0,1.0,1.0,80.0,5.0,-313.0,2018-12,2018-01,low_ltv
a58f8a3280b2dd6440d88af9decb9b1f,,22c29808c4f815213303f8933030604c,organic_search,0,c32fc744b9160ac853450488e3cfea93,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,2018-03-05 20:54:03,food_supplement,online_medium,cat,,,,reseller,,0.0,1,ribeirao preto,SP,14020.0,185.7,3.0,3.0,61.900000000000006,2.333333333333333,,,2018-03,mid_ltv
3469f647707d7517364600b07bd45816,,65d9f9d71e562365e8b44037c2888d98,paid_search,0,165b1235e9e9942cb5fae67103576fb0,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-04-30 16:01:35,home_decor,online_big,cat,,,,reseller,,0.0,1,ribeirao preto,SP,14020.0,2085.15,11.0,16.0,130.321875,4.3125,,,2018-04,high_ltv
fc723a87e241c9b3c2e5fd4df4ff8e9d,,22c29808c4f815213303f8933030604c,organic_search,0,9803a40e82e45418ab7fb84091af5231,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,2018-03-09 14:18:20,audio_video_electronics,online_big,cat,,,,reseller,,0.0,1,rio verde,GO,75901.0,4278.75,11.0,18.0,237.70833333333331,3.111111111111111,,,2018-03,high_ltv
a7a8f7739ddc1abdd3bf7d4f9d8a911f,2018-06-04,ce1a65abd0973638f1c887a6efcfa82d,organic_search,1,ec8463980a4e0ea9f8517aea1ed0c419,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-09 18:58:34,home_decor,online_medium,shark,,,,manufacturer,,0.0,1,florianopolis,SC,88010.0,239.2,2.0,8.0,29.9,5.0,-56.0,2018-06,2018-04,mid_ltv
647715020a35f278c5ff9de26e2a4f9b,,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,0,f9eda05b67bef472deaddbba84aca289,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-07 17:11:48,watches,offline,eagle,,,,reseller,,0.0,1,orleans,SC,88870.0,185.0,1.0,1.0,185.0,1.0,,,2018-03,mid_ltv
a0a7ffa593070c447c15f66e0aab9785,,ce1a65abd0973638f1c887a6efcfa82d,organic_search,0,ffa6adafb71b807dc13159e26431354c,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,2018-02-20 17:44:19,car_accessories,online_big,eagle,,,,manufacturer,,0.0,1,londrina,PR,86030.0,2669.9,18.0,18.0,148.32777777777778,3.7777777777777777,,,2018-02,high_ltv
4fdeceef54c4e757fdbf8ea9132b22c9,,22c29808c4f815213303f8933030604c,organic_search,0,447d377bdb757058acb569025ee18a93,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-26 12:23:51,toys,online_medium,unclassified,,,,reseller,,0.0,1,carazinho,RS,99500.0,64.99,1.0,1.0,64.99,5.0,,,2018-01,low_ltv
0f7a3e9f4a5a415ee8d01aa7ad65ab7a,,b76ef37428e6799c421989521c0e5077,unknown,0,1f7dfad2cb384ea4d2d7e1ffbd78c407,34d40cdaf94010a1d05b0d6212f9e909,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-20 03:00:00,toys,industry,cat,,,,manufacturer,,0.0,1,sao paulo,SP,1139.0,49.0,1.0,1.0,49.0,1.0,,,2018-04,low_ltv
04921466d09d50f6541fdd33b322c876,,b76ef37428e6799c421989521c0e5077,organic_search,0,8de8fe3af4449ed695d2434c933ed73e,4b339f9567d060bcea4f5136b9f5949e,56bf83c4bb35763a51c2baab501b4c67,2018-06-08 19:09:46,air_conditioning,online_medium,shark,,,,reseller,,0.0,1,sao paulo,SP,1215.0,2090.0,1.0,1.0,2090.0,5.0,,,2018-06,high_ltv
e84d3444422cda735543114cf5df6b95,,b76ef37428e6799c421989521c0e5077,unknown,0,db2956745b3a8e9f3785c99f34b5d25e,9d12ef1a7eca3ec58c545c678af7869c,de63de0d10a6012430098db33c679b0b,2018-03-22 19:35:04,audio_video_electronics,online_medium,cat,,,,manufacturer,,0.0,1,sao sebastiao,SP,11600.0,8599.0,47.0,48.0,179.14583333333334,3.7291666666666665,,,2018-03,high_ltv
70e177868d7bc383ce3ea10b6f976ada,2018-12-01,22c29808c4f815213303f8933030604c,organic_search,1,c5f7e746b7e6d07def6c0dae9903279b,56bf83c4bb35763a51c2baab501b4c67,d3d1e91a157ea7f90548eef82f1955e3,2018-03-01 12:22:46,pet,industry,unclassified,,,,reseller,,0.0,1,curitiba,PR,81350.0,1429.0,10.0,11.0,129.9090909090909,4.454545454545454,-275.0,2018-12,2018-03,high_ltv
860e39bc33e7c4ca4c26ec67979cc290,,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,0,4bfc7a4a1cf8d4d2121c27422d9e50b5,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-03-08 03:00:00,home_decor,online_big,cat,,,,reseller,,0.0,1,sao paulo,SP,3111.0,8124.4,26.0,40.0,203.11,4.225,,,2018-03,high_ltv
ba7fb7aa93b1203a1f5e19b0857870e3,,b76ef37428e6799c421989521c0e5077,paid_search,0,bec568278124768c474ee90971ca94d1,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,2018-06-05 13:34:52,home_decor,online_beginner,cat,,,,reseller,,0.0,1,sao paulo,SP,3553.0,219.9,2.0,2.0,109.95,4.5,,,2018-06,mid_ltv
d2108470e2824da1f619e91a0e4784d0,,b76ef37428e6799c421989521c0e5077,unknown,0,762fafdaa57a532ee0119731697579dd,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3,2018-02-28 22:17:25,toys,online_beginner,cat,,,,reseller,,0.0,1,itu,SP,13311.0,206.7,5.0,5.0,41.34,5.0,,,2018-02,mid_ltv
d8da124409cad437d5d2c35b101e3b91,,22c29808c4f815213303f8933030604c,direct_traffic,0,d263fa444c1504a75cbca5cc465f592a,56bf83c4bb35763a51c2baab501b4c67,6565aa9ce3178a5caf6171827af3a9ba,2018-03-29 12:34:47,gifts,offline,unclassified,,,,reseller,,0.0,1,americana,SP,13478.0,399.0,1.0,1.0,399.0,5.0,,,2018-03,mid_ltv
70217dd96da535e0b862ae12245c8906,,22c29808c4f815213303f8933030604c,paid_search,0,3f9be91358837bff69df67edfa3e42e8,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,2018-03-01 17:44:43,pet,online_medium,cat,,,,reseller,,0.0,1,londrina,PR,86039.0,569.7,7.0,7.0,81.38571428571429,4.428571428571429,,,2018-03,mid_ltv
3d98ceed3d2937a5e819cd5b239220a3,2018-11-01,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,1,4867209cb29b56b92893d7bde3ce8012,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-29 11:26:57,health_beauty,online_small,unclassified,,,,manufacturer,,0.0,1,jau,SP,17209.0,150.0,1.0,1.0,150.0,4.0,-276.0,2018-11,2018-01,low_ltv
518f741fa426a51c73533c621e5c8107,2018-01-04,22c29808c4f815213303f8933030604c,unknown,1,d4ffeb15b67e81ff9af2b4252d99fb7e,068066e24f0c643eb1d089c7dd20cd73,de63de0d10a6012430098db33c679b0b,2018-04-04 17:31:09,bags_backpacks,online_medium,cat,,,,reseller,,0.0,1,atibaia,SP,12943.0,1400.4,11.0,12.0,116.7,4.3,90.0,2018-01,2018-04,high_ltv
7c01802bb3674e5af58547b0395bcb2d,2018-02-03,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,1,5e9f5bd34e0830569f05c9d4f56e04a8,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a,2018-03-28 03:00:00,bags_backpacks,online_medium,eagle,,,,manufacturer,,0.0,1,porto alegre,RS,90560.0,239.98,2.0,2.0,119.99,4.5,53.0,2018-02,2018-03,mid_ltv
6e4e57e5aacf1a8feffa258c2c6ff947,2018-04-04,22c29808c4f815213303f8933030604c,organic_search,1,d8bf0fc082fd4a77fc2e5679b6c00133,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3,2018-04-06 03:00:00,construction_tools_house_garden,online_medium,wolf,,,,reseller,,0.0,1,sao paulo,SP,3184.0,139.9,1.0,1.0,139.9,5.0,2.0,2018-04,2018-04,low_ltv
384008daaa0f14b58912d8648101fdd0,,ce1a65abd0973638f1c887a6efcfa82d,organic_search,0,8a432f4e5b471f8da497d7dc517666e2,9e4d1098a3b0f5da39b0bc48f9876645,c638112b43f1d1b86dcabb0da720c901,2018-03-12 17:30:06,bed_bath_table,online_big,cat,,,,reseller,,0.0,1,presidente prudente,SP,19042.0,7555.0,95.0,106.0,71.27358490566037,4.201923076923077,,,2018-03,high_ltv
586e57a7ef16035bd85e2dcf44248130,2018-05-02,88740e65d5d6b056e0cda098e1ea6313,social,1,03a2a6dcbe45d639c4dc2a0d24769c40,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-09 18:11:10,construction_tools_house_garden,online_beginner,unclassified,,,,reseller,,0.0,1,maua,SP,9340.0,1078.41,9.0,9.0,119.82333333333334,4.111111111111111,-82.0,2018-05,2018-02,mid_ltv
99fc32e3c05e03597a692c4fd9a9d162,2018-11-05,7fa6214d82e911d070f51ef79381b956,referral,1,6a38087bc8ad4f89ff453561005f6dea,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-11 21:26:07,computers,online_big,cat,,,,reseller,,0.0,1,anapolis,GO,75123.0,1833.43,15.0,22.0,83.33772727272728,4.409090909090909,-178.0,2018-11,2018-05,high_ltv
e866f5b284008f65db1641dae437f9c2,,ce1a65abd0973638f1c887a6efcfa82d,organic_search,0,d9a84e1403de8da0c3aa531d6d108ba6,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-30 11:33:40,toys,online_medium,unclassified,,,,reseller,,0.0,1,sao paulo,SP,3562.0,1425.2,54.0,59.0,24.15593220338983,4.559322033898305,,,2018-01,high_ltv
e5c8f30b30415b1fc94d820ba9d4d08c,2018-11-01,b76ef37428e6799c421989521c0e5077,organic_search,1,f12d3c2a14729ae461b920c11fe20fdc,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,2018-02-02 13:10:58,home_decor,online_big,unclassified,,,,reseller,,0.0,1,santo andre,SP,9080.0,364.45,9.0,11.0,33.13181818181818,4.2727272727272725,-272.0,2018-11,2018-02,mid_ltv
3efcf88e3453fc6d9ce464e51d3a81d4,,007f9098284a86ee80ddeb25d53e0af8,paid_search,0,a8739afb32aaa45e01815ca76f76f54b,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-28 17:16:01,car_accessories,online_big,eagle,,,,reseller,,0.0,1,sao bernardo do campo,SP,9850.0,298.83,13.0,15.0,19.922,3.466666666666667,,,2018-02,mid_ltv
3da19335c0dfd2c484d977ca16bfebd2,,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,0,5bf397d04035b5f45cc41e82ec106803,068066e24f0c643eb1d089c7dd20cd73,2695de1affa7750089c0455f8ce27021,2018-03-13 17:16:23,household_utilities,offline,cat,,,,reseller,,0.0,1,sao paulo,SP,4144.0,1525.0,3.0,4.0,381.25,4.25,,,2018-03,high_ltv
4dcfeaf97d0aec9f35e384d9c3624b39,,88740e65d5d6b056e0cda098e1ea6313,organic_search,0,d1ef48b38baca7e831711c4a0aeb398f,068066e24f0c643eb1d089c7dd20cd73,2695de1affa7750089c0455f8ce27021,2018-02-15 17:22:47,construction_tools_house_garden,online_medium,unclassified,,,,reseller,,0.0,1,apucarana,PR,86800.0,1469.12,29.0,35.0,41.97485714285715,4.428571428571429,,,2018-02,high_ltv
a6807243689c76d0e34230e8e6ce5ca9,,22c29808c4f815213303f8933030604c,paid_search,0,e5cbe890e679490127e9a390b46bbd20,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,2018-04-25 22:04:32,food_supplement,online_top,eagle,,,,manufacturer,,0.0,1,sao paulo,SP,1041.0,908.99,2.0,2.0,454.495,4.5,,,2018-04,mid_ltv
4e92cdeada5b8e753d95bc8c5c219f6d,,22c29808c4f815213303f8933030604c,paid_search,0,723cd880edaacdb998898b67c8f9da30,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8,2018-03-09 20:12:38,bed_bath_table,online_medium,unclassified,,,,reseller,,0.0,1,ibitinga,SP,14940.0,2136.53,11.0,12.0,178.04416666666663,4.166666666666667,,,2018-03,high_ltv
18f5d73a3c6b68160f6aa7fd089423b3,2018-04-05,58326e62183c14b0c03085c33b9fdc44,social,1,36f98ad67cc981f50ce8aed093d5783c,f42a2bd194f7802ab052a815c8de65b7,9ae085775a198122c5586fa830ff7f2b,2018-05-16 13:32:26,audio_video_electronics,online_small,eagle,,,,reseller,,0.0,1,toledo,PR,85904.0,119.4,2.0,2.0,59.7,4.0,41.0,2018-04,2018-05,low_ltv
