seller_id,origin,business_segment,lead_type,business_type,recency,frequency,monetary,avg_review_score,days_to_convert,R_score,F_score,M_score,RFM_score,rfm_segment,cluster,cluster_label
623ad9d0c1e14bb5464a8c72bff7b4af,paid_search,household_utilities,online_big,manufacturer,161,1.0,95.0,4.0,-81.0,2,1,1,4,at_risk,2,mid_value
fadb07c842a2aef5d5a676b85f220e71,unknown,sports_leisure,online_medium,reseller,119,7.0,398.75,4.714285714285714,-55.0,3,3,2,8,loyal,1,standard
a64e44665225d19dfc0277eeeaaccc57,unknown,food_supplement,online_medium,manufacturer,85,6.0,335.0,5.0,98.0,4,3,2,9,loyal,1,standard
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,paid_search,food_supplement,online_small,reseller,147,36.0,4198.9,3.86046511627907,-81.0,2,4,4,10,champions,3,high_value
213fafb0ca06fb3d5886579c2565791b,unknown,audio_video_electronics,online_big,reseller,82,3.0,189.7,2.333333333333333,-80.0,4,2,2,8,loyal,0,low_value
e0a3c37054ade6478d923a6efc10f308,paid_search,baby,online_beginner,manufacturer,74,2.0,219.8,5.0,-191.0,4,2,2,8,loyal,1,standard
8fb67a334bacec338885b4e9e1708073,paid_search,home_decor,online_medium,manufacturer,103,1.0,59.9,5.0,-81.0,3,1,1,5,at_risk,1,standard
4a23adac87cf538689fa600d976f78b2,paid_search,health_beauty,industry,manufacturer,19,3.0,405.0,4.333333333333333,17.0,4,2,2,8,loyal,1,standard
76ea5315acb3f5f7ade3cd261faf922a,paid_search,car_accessories,online_big,reseller,105,15.0,1087.06,4.266666666666667,-81.0,3,4,3,10,champions,1,standard
f88adb15807168d3c43d71021090ce4a,paid_search,gifts,online_medium,reseller,137,3.0,488.8,3.333333333333333,-193.0,2,2,2,6,promising,0,low_value
54c04bdb5ec46762f8f08c7e8f86ed4a,organic_search,food_supplement,online_medium,reseller,194,18.0,3281.66,4.315789473684211,-81.0,1,4,4,9,loyal,2,mid_value
8476243f92442881ddd5b578975cf115,unknown,audio_video_electronics,online_big,reseller,212,12.0,7838.0,4.083333333333333,-83.0,1,4,4,9,loyal,3,high_value
09bad886111255c5b5030314fc7f1a4a,unknown,handcrafted,offline,reseller,103,5.0,487.5,5.0,114.0,3,3,2,8,loyal,1,standard
01266d4c46afa519678d16a8b683d325,unknown,construction_tools_house_garden,online_small,reseller,81,3.0,90.25,5.0,-48.0,4,2,1,7,promising,1,standard
9cf787a239c1aa29dbd76f153dc13f9a,unknown,fashion_accessories,online_medium,reseller,196,4.0,316.0,4.75,-250.0,1,3,2,6,promising,2,mid_value
1a932caad4f9d804097d7f8e615baed1,unknown,construction_tools_house_garden,industry,reseller,169,20.0,4661.0,3.566666666666667,-81.0,1,4,4,9,loyal,3,high_value
0cab2da43793a6f3c5ed8514c5f54627,unknown,bags_backpacks,offline,reseller,125,3.0,309.70000000000005,5.0,-242.0,2,2,2,6,promising,2,mid_value
7210cd29727d674c00741e5e387b3ccd,social,car_accessories,online_medium,reseller,112,9.0,729.0899999999999,3.692307692307693,72.0,3,3,3,9,loyal,1,standard
05a48cc8859962767935ab9087417fbb,unknown,fashion_accessories,online_beginner,reseller,70,1.0,42.9,5.0,-81.0,4,1,1,6,promising,1,standard
9d681c7e12db302cb261e721040dde65,organic_search,sports_leisure,online_small,reseller,96,13.0,785.6,4.928571428571429,29.0,4,4,3,11,champions,1,standard
4eeb99008a0f59d2c7759c59f9a346eb,paid_search,audio_video_electronics,online_medium,reseller,123,2.0,1282.0,4.5,2.0,3,2,3,8,loyal,1,standard
c013e57c075a06e5b5c48ee03c525719,social,pet,online_medium,reseller,188,42.0,1971.55,4.155555555555556,-303.0,1,4,4,9,loyal,2,mid_value
b9ec22de23f18567de0e09d776ca0309,unknown,stationery,online_medium,reseller,123,2.0,341.98,5.0,-28.0,3,2,2,7,promising,1,standard
f46490624488d3ff7ce78613913a7711,other,health_beauty,online_big,reseller,83,83.0,5802.85,3.4615384615384617,42.0,4,4,4,12,champions,3,high_value
7c9130f5f3729edd32aa059141d92484,organic_search,computers,unknown,reseller,92,3.0,126.0,3.75,-81.0,4,2,1,7,promising,1,standard
33dd941c27854f7625b968cc6195a552,email,household_utilities,online_medium,reseller,132,5.0,6787.5,4.4,-81.0,2,3,4,9,loyal,3,high_value
c70a353f02429c00775a46a75fb787da,social,health_beauty,online_medium,reseller,110,6.0,242.0,4.666666666666667,-106.0,3,3,2,8,loyal,1,standard
4fe2f67634d00c021aa01f96b6f2d68e,organic_search,food_supplement,online_small,reseller,61,2.0,86.8,5.0,97.0,4,2,1,7,promising,1,standard
612170e34b97004b3ba37eae81836b4c,organic_search,home_appliances,online_big,reseller,63,107.0,23065.02,4.427272727272728,93.0,4,4,4,12,champions,99,elite
7d13fca15225358621be4086e1eb0964,unknown,watches,online_big,reseller,180,565.0,113628.97,4.001742160278746,-81.0,1,4,4,9,loyal,99,elite
70c27847eca8195c983ed7e798c56743,social,pet,online_small,reseller,180,77.0,12077.52,4.204081632653061,-81.0,1,4,4,9,loyal,99,elite
6061155addc1e54b4cfb51c1c2a32ad8,organic_search,pet,online_small,reseller,102,28.0,15633.4,4.714285714285714,-7.0,3,4,4,11,champions,99,elite
db2956745b3a8e9f3785c99f34b5d25e,unknown,audio_video_electronics,online_medium,manufacturer,138,47.0,8599.0,3.7291666666666665,-81.0,2,4,4,10,champions,99,elite
c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,online_medium,reseller,147,261.0,36537.37,4.3014925373134325,-81.0,2,4,4,10,champions,99,elite
ba90964cff9b9e0e6f32b23b82465f7b,organic_search,small_appliances,unknown,reseller,180,38.0,44212.5,4.421052631578948,-81.0,1,4,4,9,loyal,99,elite
c510bc1718f0f2961eaa42a23330681a,unknown,baby,online_big,reseller,119,13.0,12251.0,4.0,-147.0,3,4,4,11,champions,99,elite
